transactionId,userId,amount,description,merchantName,mccCode,timestamp,label
d2057f2d-d7ed-5df4-9513-24d52228de1e,bfe2cab8-ea54-5221-8d20-e20a0f1e467c,3829.5,event booking Cinema Park,KARO,,2026-10-24T19:54:30Z,ENTERTAINMENT
cbd3d5d4-adac-5bda-90bb-e1e07e782f75,21f099e0-9af9-59b5-bae2-d530b363c794,167.22,food market VКUSVILL,VKUSVILL,5422,2026-07-16T14:21:32Z,GROCERIES
f9f07478-c51f-5587-a7d0-e12857a5d26c,3bcf1077-a7b4-55cb-a108-f70133053351,189.2,meal plan Stolovaya Universitet INV73746,Stolovaya Universitet,,2026-02-23T20:32:23Z,FOOD_AND_DRINKS
5e01508f-008d-5f67-afad-c68b018c03c6,13d65f5b-2e59-5a4b-afd4-fa38ae1dee03,5649.13,transaction review REF255273,Online Service,7299,2026-06-25T09:52:27Z,UNDEFINED
2f5452d6-a026-5ca2-9ae0-a7eb430be76e,7bf49fae-ad5a-533f-926a-d1e19c7d7174,658.17,SBP QR * METRO,AEROEXPRESS,4511,2026-02-04T07:05:50Z,TRANSPORT
94e9b67b-ae0b-5ad8-a1a8-182427cc9e4d,2f49b439-5710-5b3a-85b6-7286f9c05024,5868.25,TAX SERVICE AUTOPAY,Tax Service,,2026-11-03T06:10:57Z,BILLS_AND_GOVERNMENT
b55e2772-67ee-5ae4-bc5f-8504d27f41d5,6701a0c3-7b19-588f-b53d-7d7d93300e8a,1501.02,INSURA PAYMEN GOSUSL INV38282,GOV PAY,9311,2026-12-10T06:25:54Z,BILLS_AND_GOVERNMENT
3f38d210-f5c0-5bf0-9d49-efcd0fd95499,4d6e147a-ff5c-5f20-8344-6b36c1dd09ea,134.43,SBER ACQ cash handling ATM Cash INV41543 recurring,ATM Cash,6011,2026-10-05T06:28:08Z,BANKING_AND_FEES
ff768d13-e720-5f17-a032-394cfa8224e3,37d230fb-fd3f-5800-bfae-dcf548da1fa5,316.36,service fee CASH WITHDRAWAL,CASH WITHDRAWAL,4829,2026-08-21T09:23:10Z,BANKING_AND_FEES
0f68ae0b-3abc-560e-ab93-b34637f97146,4d6e147a-ff5c-5f20-8344-6b36c1dd09ea,24701.26,store purchase ZARA,Lerua Merlin,5699,2026-07-22T20:55:44Z,RETAIL_SHOPPING
2a5c595f-3ea7-5e3a-9492-d8701a9fd4be,edcad412-cc91-5a58-bceb-91a282e95cd9,3097.36,YOOKASSA apple.com/bill * transport card,Aeroekspress,4131,2026-06-03T09:49:52Z,TRANSPORT
b06c5a66-b3d6-52d1-a10d-e27db20120ec,21f099e0-9af9-59b5-bae2-d530b363c794,5073.72,PSB ACQ pharmacy purchase Dental Klinik,Dental Klinik,,2026-01-15T17:35:18Z,HEALTH
11f8497b-490d-51e3-82e3-34068d63b5a1,487cef14-6609-5c5d-8b48-642c202f71f6,2589.64,trip POBEDA CARD*6163,S7 AIR,4111,2026-07-09T06:33:14Z,TRANSPORT
36cf7dde-5fda-5bed-8e52-d3d5aeee2369,5dd1120d-3617-502a-a5c8-e101e023c7d0,1669.46,card purchase burger king inv72636,Burger King,,2026-05-25T21:42:03Z,FOOD_AND_DRINKS
ec391125-d9b3-5253-9573-e4d9f44252ca,96b2591c-dbce-5b72-8f1c-2c6790da655e,327.06,SBER ACQ TICKET PURCH STEAM,STEAM,4900,2026-12-24T22:18:42Z,ENTERTAINMENT
f18054ac-37bb-5e9e-b87f-ddbb3b50c80c,c431b7e2-0446-58d6-87f6-9c8bc2f695c9,586.32,medical payment Apteka 36.6 recurring,,,2026-01-03T08:11:07Z,HEALTH
2f7d145d-5d65-5ba2-baed-a9418e5e53e3,df729d4e-d30a-5e39-9ee2-552f0b4936dd,409.19,store payment азбука вкуса recurring,Azbuka Vkusa,5422,2026-12-03T06:10:09Z,GROCERIES
d144887c-7618-59d8-8803-46ff6beafe4a,1542ce5b-d2fe-5938-be01-bd9346a6db02,2681.9,PSB ACQ ROMASHKA CAFE takeaway INV53751,ROMASHKA CAFE,5812,2026-11-25T19:35:49Z,FOOD_AND_DRINKS
24bea8b1-a731-5ec2-9161-214301557d96,487cef14-6609-5c5d-8b48-642c202f71f6,69.27,service fee Bank Fee,Bank Fee,6012,2026-06-28T16:05:08Z,BANKING_AND_FEES
1466b500-18d5-5fd8-b8ec-46cd0f800ae8,d5c033d6-936d-5c91-bab8-c994f25e045d,523.04,YOOKASSA service fee SBP Transfer MOSCOW TERM898578,SBP Transfer,6011,2026-05-02T10:03:19Z,BANKING_AND_FEES
7367e4c5-0a75-578a-8a4d-f5e82ee630ef,4c90340a-1912-536b-9606-e3c6a5afebc3,40344.12,balance correction,Payment Gateway,7299,2026-06-28T08:47:19Z,UNDEFINED
2a4fa717-a676-55ce-bce4-9fa9dea45f38,13d65f5b-2e59-5a4b-afd4-fa38ae1dee03,8523.2,misc card operation ONLINE,Payment Gateway,,2026-06-03T08:49:21Z,UNDEFINED
5906fa2f-59e2-5c7b-8462-31e66705b13c,3bcf1077-a7b4-55cb-a108-f70133053351,21547.32,retail payment mvideo,MVideo,5942,2026-01-10T17:05:42Z,RETAIL_SHOPPING
30412884-e2d8-5f1e-bdf7-29eab04fdda4,13d65f5b-2e59-5a4b-afd4-fa38ae1dee03,194.67,vtb acq ticket purchase teatr kamala INSTALLMENT 10/6,Teatr Kamala,7832,2026-02-21T23:01:30Z,ENTERTAINMENT
047102f2-ff90-52f1-a4fc-96e29248abc6,768d5adb-47bc-5b60-bb04-84c1948da582,1541.86,Utility Provider autopay recurring,Utility Provider,,2026-04-25T07:39:42Z,BILLS_AND_GOVERNMENT
a628c34b-768d-530b-b64d-4cffff4f3df6,c431b7e2-0446-58d6-87f6-9c8bc2f695c9,222.09,TINKOFF PAY LUNCH Stolovaya Universitet,Stolovaya Universitet,5441,2026-12-09T10:36:11Z,FOOD_AND_DRINKS
654f9e93-8e1a-5296-9751-4a13d5e39fe9,fd8649e0-2743-549e-9324-e822b738f7b4,42.66,TRIP CITYMOBIL,Citymobil,4121,2026-10-01T09:45:07Z,TRANSPORT
d58122f9-da52-5af1-a566-5f6efa3dcd93,fd8649e0-2743-549e-9324-e822b738f7b4,2143.06,SBP QR/Family Doctor CARD*9501,Family Doctor,,2026-04-28T18:54:42Z,HEALTH
36aeb49a-d0d6-5f37-be7b-4cf04a50c9ae,71fb6f0e-c6eb-59c7-bed5-6dcc8b352814,595.71,RZD TICKET autopay,RZD TICKET,4511,2026-02-05T08:17:11Z,TRANSPORT
c07aa13a-4ef3-54fa-934b-5b05018a4d46,ca246355-9a12-5b45-9caf-533a37eeac72,316.62,VTB ACQ cash handling SBP Transfer,SBP Transfer,6051,2026-01-25T12:41:31Z,BANKING_AND_FEES
3aaaad55-de77-50ac-921a-5474c721ea7a,ca246355-9a12-5b45-9caf-533a37eeac72,183.93,event bоокing PlayStation INSTALLMENT 8/3,PlayStation,,2026-04-10T18:48:42Z,ENTERTAINMENT
92f59c52-5642-590e-9b91-f9009d82da5e,372095c5-049a-532d-8cb7-59ff7df927c1,38527.7,balance correction REF21520,Online Service,8999,2026-08-20T06:56:15Z,UNDEFINED
3b44617a-d413-5767-b50f-934f9db5ddab,57cf6386-9351-5c35-a78c-790e95537200,222.77,EVENT BOOKING SPOTIFY MOSCOW TERM823233 recurring,Spotify,7922,2026-04-25T10:47:04Z,ENTERTAINMENT
e8a7fe94-cd74-526e-ab50-265125128b3c,7bf49fae-ad5a-533f-926a-d1e19c7d7174,31194.89,ЖКХ КАЗАНЬ AUTOPAY,ЖКХ Казань,4900,2026-10-10T06:21:59Z,BILLS_AND_GOVERNMENT
1bbfe73a-1a93-5699-8abc-d6c09a3b79b3,71fb6f0e-c6eb-59c7-bed5-6dcc8b352814,1635.48,РОS Kofe Point SPB TERM829671,Kofe Point,5499,2026-02-17T21:14:59Z,FOOD_AND_DRINKS
b1bb1206-be0f-5b42-9360-704d0ab0c2df,d120d33e-f0b7-5c9b-be1b-3c962e29c973,318.53,cash handling CASH WITHDRAWAL,CASH WITHDRAWAL,6012,2026-04-24T09:46:11Z,BANKING_AND_FEES
930feb5e-9556-562a-b221-8f4c5b223c3d,c42ff710-b228-5868-b631-17b3b6cf3c5a,549.39,ATM OPERATION ATM CASH,ATM Cash,6011,2026-11-14T11:44:04Z,BANKING_AND_FEES
81a27d6d-7fe0-567b-a4e3-642bd75366d9,df16b70a-ba5b-552d-aeaa-1fe007d60714,32597.74,balance correction KAZAN REF37835,Online Service,,2026-03-27T19:34:42Z,UNDEFINED
1c348ad2-0ff3-5a86-bda7-b3699afb85bd,96b2591c-dbce-5b72-8f1c-2c6790da655e,18357.25,manual processing MOSCOW,Online Service,,2026-08-13T20:37:45Z,UNDEFINED
e180b4df-4eae-53c8-8b77-c6a40e4aaa93,e5cfa803-9fe3-5722-ba8b-89d50fea451e,5868.14,retail payment ReStore,ReStore,5942,2026-09-18T15:21:35Z,RETAIL_SHOPPING
d4f59b8c-e602-514c-b8d6-2b2d87d0384a,37d230fb-fd3f-5800-bfae-dcf548da1fa5,1734.49,utility bill payment Налоговая Служба,Налоговая Служба,,2026-12-25T08:29:10Z,BILLS_AND_GOVERNMENT
84a6e5f3-62f4-53e1-8b8a-ca975404a9e7,e5cfa803-9fe3-5722-ba8b-89d50fea451e,4520.99,TINKOFF PAY * Burger King recurring,Burger King,6012,2026-11-01T11:47:38Z,FOOD_AND_DRINKS
027c08b8-975d-5fe5-8652-36d5ffad4168,00545921-da63-5912-ae5e-0555ba71b020,37030.35,balance correction ONLINE,Payment Gateway,,2026-01-11T12:30:02Z,UNDEFINED
e4fe3462-7db4-53ee-a868-04829a4662e3,487cef14-6609-5c5d-8b48-642c202f71f6,360.76,GOOGLE PAY * Азбука Вкуса,Азбука Вкуса,5451,2026-04-14T12:51:17Z,GROCERIES
00799e8c-68a6-52cc-97dd-05a63808f22f,943dca49-0efd-5b76-aebc-06dd980c21d3,476.99,loan repayment BANK COMMISSION,BANK COMMISSION,,2026-10-28T10:35:29Z,BANKING_AND_FEES
23e81dd7-0cd5-5b8e-8756-81095be1f93c,4c90340a-1912-536b-9606-e3c6a5afebc3,4803.22,Cinema Park subscription recurring,Cinema Park,7996,2026-09-01T08:40:46Z,ENTERTAINMENT
c482ea48-0ab9-5a2e-9f88-de18eddac515,1542ce5b-d2fe-5938-be01-bd9346a6db02,4540.96,TICKET PURCHASE EPIC INSTALLMENT 4/4,EPIC,7922,2026-09-19T22:42:42Z,ENTERTAINMENT
fa4b43f1-8ff9-57f2-953c-8d1a5bd48c0e,ff732ded-3c8e-59e4-8add-dcfca8046f5c,23785.14,ROSTELECOM autopay ONLINE TERM424623,ROSTELECOM,4900,2026-11-05T08:48:23Z,BILLS_AND_GOVERNMENT
901f11ac-6e66-5496-b7e5-b14a8da81dad,ff732ded-3c8e-59e4-8add-dcfca8046f5c,1479.17,purchase recurring,Starbucks,5814,2026-09-10T11:06:23Z,FOOD_AND_DRINKS
45428ebb-b1f7-50c9-b63c-0998fbca142c,71fb6f0e-c6eb-59c7-bed5-6dcc8b352814,384.92,cash handling SBP,SBP,,2026-11-21T09:54:18Z,BANKING_AND_FEES
49478177-75c7-52c6-a54e-2d408cd7675c,71fb6f0e-c6eb-59c7-bed5-6dcc8b352814,749.09,TINKOFF PAY/CASH WITHDRAWAL,CASH WITHDRAWAL,,2026-08-17T16:46:56Z,BANKING_AND_FEES
bb98e9ea-343f-5cc1-b6b1-07f4ab9f81ea,9f67dda8-f440-5a90-9c67-d12cb1ea9da8,2317.74,preauth shop AliExpress MOSCOW TERM775312 partial capture,AliExpress,5311,2026-10-25T19:31:48Z,RETAIL_SHOPPING
060f7b61-5d97-5974-8b1b-a599b7d048a4,21f099e0-9af9-59b5-bae2-d530b363c794,861.4,preauth ROBOKASSA trip POBEDA partial capture,POBEDA,4131,2026-01-08T19:21:30Z,TRANSPORT
13c0d08b-e0bb-5cbb-b193-8c55a078e810,02a48d61-604a-5c71-8f28-512913c2818a,2064.26,preauth google pay * pyaterochka card*2249 partial capture,Pyaterochka,9399,2026-05-04T20:18:14Z,GROCERIES
b0b79b58-8e6a-5e70-85d3-0ea16d6d2723,c42ff710-b228-5868-b631-17b3b6cf3c5a,1228.03,service fee Transfer Service recurring,Transfer Service,,2026-04-15T08:21:26Z,BANKING_AND_FEES
199829a6-e0c0-5e2b-b58f-031d49f1ecef,f22de108-81fd-5857-8df4-4267845b7d0f,2131.01,SPOTIFY online service,SPOTIFY,7999,2026-09-23T22:08:27Z,ENTERTAINMENT
2d878ff0-3afd-5446-9eba-6ad18a37e4d2,2f49b439-5710-5b3a-85b6-7286f9c05024,1155.39,service fee ATM Cash INSTALLMENT 5/4,Bankomat,6011,2026-06-12T09:52:27Z,BANKING_AND_FEES
67b8b7e8-58e7-5445-9c0b-2a1e65591167,943dca49-0efd-5b76-aebc-06dd980c21d3,364.02,cash handling Cash Out,CASH WITHDRAWAL,6010,2026-09-01T17:28:49Z,BANKING_AND_FEES
8df8bb84-3078-50a6-8c1c-e85a6c633281,c42ff710-b228-5868-b631-17b3b6cf3c5a,5740.22,Utility Provider autopay recurring,Utility Provider,4900,2026-12-01T10:52:03Z,BILLS_AND_GOVERNMENT
fbb86c31-3c00-559d-b9ec-dc104d26b98f,487cef14-6609-5c5d-8b48-642c202f71f6,35042.54,SBER ACQ clinic visit APTEKA,APTEKA,8099,2026-07-28T18:18:53Z,HEALTH
cc6ce542-4a9b-553e-9c70-42f010ff2678,01949d4c-69e3-597d-aa8d-3635c05e8e54,24394.54,Apteka 36.6 online order recurring,Apteka,,2026-03-03T08:01:49Z,HEALTH
95e1c4f0-b2a0-5dd7-9a22-6ebd431ce9c1,943dca49-0efd-5b76-aebc-06dd980c21d3,11960.0,preauth ЖКХ Казань autopay partial capture,ЖКХ Казань,5411,2026-07-01T09:39:44Z,BILLS_AND_GOVERNMENT
005a3f80-7720-56c2-aa6c-494eff6c66fc,83b626f7-2c88-5f5a-aa7e-ebe79519bee2,1162.51,store payment Pyaterochka ONLINE TERM424536 INV74617,Pyaterochka,,2026-11-20T17:41:15Z,GROCERIES
8b4ce73f-f818-569a-9477-e3b0dd4c35d4,5b0e29a6-148a-547b-9800-9da0e3a5d32e,1691.18,SBP QR/SBP CARD*1490,SBP,7996,2026-07-22T13:05:50Z,BANKING_AND_FEES
c1e7842b-a9a5-5f59-b953-926f1a9e1ee7,487cef14-6609-5c5d-8b48-642c202f71f6,1775.32,SBER ACQ ride payment Uber,Uber,4131,2026-05-27T09:49:17Z,TRANSPORT
32509b7e-4786-59ec-b2c7-48e9589b2e9e,ca246355-9a12-5b45-9caf-533a37eeac72,12361.72,UTILITY PROVIDER SERVICE PAYMENT recurring,Utility Provider,9399,2026-01-25T10:25:58Z,BILLS_AND_GOVERNMENT
b9f7ffca-8ec0-57d6-9b6e-856490f9fbdd,5b0e29a6-148a-547b-9800-9da0e3a5d32e,6910.64,service adjustment MOSCOW,Unknown Merchant,,2026-03-28T20:33:12Z,UNDEFINED
ad2e5871-e1a0-5a47-9d16-9217502940aa,34525f6e-d321-523a-b732-1070c207971e,743.96,cash handling Bank Fee,Bank Fee,6011,2026-03-24T15:48:55Z,BANKING_AND_FEES
84a38924-1ab9-595f-a8f5-9b7b6f7ca3dd,6701a0c3-7b19-588f-b53d-7d7d93300e8a,2837.68,grocery purchase Yandeks Lavka,Samokat,,2026-02-25T14:01:25Z,GROCERIES
f27bd439-2e2b-5225-a09e-e9ccb633503a,372095c5-049a-532d-8cb7-59ff7df927c1,691.84,service fee P2P Hub,P2P Hub,6011,2026-02-15T17:59:05Z,BANKING_AND_FEES
eec91a06-30e8-567f-9149-f9f5e88d0fc8,6701a0c3-7b19-588f-b53d-7d7d93300e8a,59.82,BUS TERMINAL BOOKING INSTALLMENT 5/11,Bus Terminal,4131,2026-04-15T07:57:42Z,TRANSPORT
a7a4b5cb-695e-5b21-b59f-1dcef215a581,96b2591c-dbce-5b72-8f1c-2c6790da655e,3278.95,TINKOFF PAY/Utility Provider recurring,Utility Provider,6300,2026-07-03T07:57:29Z,BILLS_AND_GOVERNMENT
c3e07103-d7ce-583f-b838-37e909915937,ff732ded-3c8e-59e4-8add-dcfca8046f5c,2396.9,SERVICE FEE CURRENCY EXCHANGE,Currency Exchange,4829,2026-02-21T12:16:33Z,BANKING_AND_FEES
d40e0442-ceb0-52ea-b725-9da408762d36,dec940e4-1bac-5bf0-af6b-1d65b3f39dc1,7716.58,Steam event booking recurring,Steam,7832,2026-09-20T09:01:21Z,ENTERTAINMENT
efece340-6d5b-5b69-ab21-5a38c20c3bde,c42ff710-b228-5868-b631-17b3b6cf3c5a,161.56,PAYMENT GATEWAY * Russkie Zheleznye Dorogi,Russkie Zheleznye Dorogi,4111,2026-07-05T06:42:53Z,TRANSPORT
0bc3010d-5d10-5120-8fe2-c988acdb0870,8c77383e-4a97-52c5-a98f-d5e19c1d31a5,292.19,Yandex Afisha online service,Teatr Kamala,8999,2026-01-18T21:34:49Z,ENTERTAINMENT
88ad8a70-5fcb-5090-9fcd-5e2d5d8ba55a,eeae68e6-ce5f-573d-9d5b-fb5cc284d0dc,23738.84,shop DNS SHOP INV80320,DNS SHOP,6051,2026-12-23T15:41:08Z,RETAIL_SHOPPING
b56121b5-75d9-53b6-a291-7840f0e43d61,3bcf1077-a7b4-55cb-a108-f70133053351,1111.83,PSB ACQ CARD PURCHASE Shokoladnitsa recurring,Shokoladnitsa,5812,2026-02-05T07:57:34Z,FOOD_AND_DRINKS
bf7f21aa-d07d-5df3-a4bc-4a9580fb193d,13d65f5b-2e59-5a4b-afd4-fa38ae1dee03,41785.44,transaction review ONLINE,Online Service,,2026-03-11T16:36:12Z,UNDEFINED
c1cb9212-51f7-56b0-b037-7ab85691e142,943dca49-0efd-5b76-aebc-06dd980c21d3,3943.74,APPLE.COM/BILL * Utility Provider INV87975 recurring,Utility Provider,9399,2026-11-01T06:43:07Z,BILLS_AND_GOVERNMENT
6f9f0760-bb3e-55eb-8852-32a96ba916ae,37d230fb-fd3f-5800-bfae-dcf548da1fa5,50000.0,balance correction REF192423,Payment Gateway,,2026-10-04T10:25:10Z,UNDEFINED
7c0d00d8-3530-5e25-af71-6ca48a1f31b1,768d5adb-47bc-5b60-bb04-84c1948da582,802.02,payment,Perevod,,2026-10-26T19:23:06Z,BANKING_AND_FEES
0ef91613-a176-5964-9e33-58c53c875b97,768d5adb-47bc-5b60-bb04-84c1948da582,19678.68,YOOKASSA Utility Provider recurring bill KAZAN TERM505042 recurring,Utility Provider,9399,2026-05-01T07:19:40Z,BILLS_AND_GOVERNMENT
836c2ed8-4bdc-507f-a308-98425f35cfd5,4c90340a-1912-536b-9606-e3c6a5afebc3,241.22,Mosenergo service payment,Mosenergo,6300,2026-07-10T08:20:18Z,BILLS_AND_GOVERNMENT
edb21bd0-0e95-5d4a-902a-07c744876a5c,01949d4c-69e3-597d-aa8d-3635c05e8e54,2566.01,PSB ACQ MTS online cabinet INV13763,MTS,4900,2026-05-28T09:44:55Z,BILLS_AND_GOVERNMENT
1494f7f1-217e-5420-a6af-ebb222765b16,4c90340a-1912-536b-9606-e3c6a5afebc3,3507.21,Mobile Operator service payment ONLINE TERM227940 recurring,Mobile Operator,4814,2026-08-15T08:08:15Z,BILLS_AND_GOVERNMENT
303f9ec1-d8f9-50dd-9b93-78661333cc94,34525f6e-d321-523a-b732-1070c207971e,38508.78,unknown online charge ONLINE REF347966,Online Service,,2026-07-20T10:32:26Z,UNDEFINED
39e069e8-e4c4-5bc1-8675-71e9e9c887e9,fd8649e0-2743-549e-9324-e822b738f7b4,20975.91,manual processing MOSCOW REF176730,Processing Center,5999,2026-06-01T04:59:54Z,UNDEFINED
0f9e67b3-6901-5140-aa82-6bc63be7559c,83b626f7-2c88-5f5a-aa7e-ebe79519bee2,-3931.32,refund food market lavka,LAVKA,5411,2026-06-03T13:00:20Z,GROCERIES
ec2da75b-fab2-5568-b585-4f32bb0466a7,4d6e147a-ff5c-5f20-8344-6b36c1dd09ea,25542.74,SBP QR/Bankomat,Bankomat,6051,2026-07-15T11:50:28Z,BANKING_AND_FEES
2bad67bc-49a8-5e82-90a4-936a45492833,e5cfa803-9fe3-5722-ba8b-89d50fea451e,13283.87,retail payme Zara,Zara,5651,2026-02-24T12:08:12Z,RETAIL_SHOPPING
2325650e-db46-5b43-a1f9-05c0e816c6dd,d120d33e-f0b7-5c9b-be1b-3c962e29c973,519.84,GROCERY PURCHASE PYATEROCHKA,Pyaterochka,5441,2026-12-18T19:22:01Z,GROCERIES
7deefc4d-b06b-5632-9c8d-091cafac8366,1ac1ab42-903d-56e8-9aa0-84056454b969,3751.43,clinic visit Heliks,Heliks,8021,2026-08-05T14:09:55Z,HEALTH
956ef174-f88a-54ad-8d17-a223a4fe44aa,01949d4c-69e3-597d-aa8d-3635c05e8e54,1985.79,M Video web order,M Video,,2026-02-21T18:11:04Z,RETAIL_SHOPPING
af7d6512-2fde-5b78-8a6a-99a2d74fca2c,01949d4c-69e3-597d-aa8d-3635c05e8e54,6283.18,MIR PAY Gosu online cabinet recurring,Gosuslugi,,2026-09-05T07:57:10Z,BILLS_AND_GOVERNMENT
4048ada5-ca2d-551e-aa01-af18c6923d91,4d6e147a-ff5c-5f20-8344-6b36c1dd09ea,27364.62,unknown online charge,Card Terminal,,2026-12-24T03:11:57Z,UNDEFINED
1a23ede6-98c9-5aea-a94a-68db52dd7d6b,57cf6386-9351-5c35-a78c-790e95537200,785.6,LUNCH Ресторан Волга,Ресторан Волга,5499,2026-08-23T14:08:37Z,FOOD_AND_DRINKS
19e94581-d8af-54ff-9946-5196f915f6a7,21f099e0-9af9-59b5-bae2-d530b363c794,2139.65,trip uber trip,Uber Trip,4111,2026-09-16T20:33:32Z,TRANSPORT
e37e0c03-8efb-52f0-a429-021f8a8e3e87,487cef14-6609-5c5d-8b48-642c202f71f6,3865.54,mir pay food market маgniт family,Magnit Family,,2026-01-07T10:17:19Z,GROCERIES
c6f9f957-be3f-5aaf-9e07-7490dc769f08,c42ff710-b228-5868-b631-17b3b6cf3c5a,-1487.9,refund russkie zheleznye dorogi app ride,Russkie Zheleznye Dorogi,4511,2026-10-06T18:42:01Z,TRANSPORT
cb89292f-fa75-5e0c-8ee3-5f88d405e062,3e540fdf-fb23-503f-8cb4-9ffefc8ebf6e,107.17,service fee Bankomat YEKATERINBURG TERM592932,ATM,6010,2026-11-05T11:07:13Z,BANKING_AND_FEES
00c07d6c-3598-572d-8f3a-5cab51975f01,edcad412-cc91-5a58-bceb-91a282e95cd9,1188.22,pere repeat order,Perekrestok,5411,2026-01-05T11:21:42Z,GROCERIES
cb9b211f-90eb-5bf7-87d4-b5707096bc1f,2f49b439-5710-5b3a-85b6-7286f9c05024,498.04,vtb acq жкх казань online cabinet INSTALLMENT 12/7,ЖКХ Казань,4814,2026-02-10T07:50:35Z,BILLS_AND_GOVERNMENT
17676704-6b63-5467-aba6-8589ce77daf9,9f67dda8-f440-5a90-9c67-d12cb1ea9da8,7005.32,VTB ACQ MIR PAY Steam event booking INSTALLMENT 3/3,Steam,7922,2026-10-12T22:37:31Z,ENTERTAINMENT
12cc5082-4d8a-5b54-bb5b-9584ad99554c,fd8649e0-2743-549e-9324-e822b738f7b4,90.94,sberpay * bus terminal moscow term987454,Metro Moskva,4121,2026-01-14T07:23:39Z,TRANSPORT
0f0784db-ef82-5881-89ed-3c09c094f5fa,c42ff710-b228-5868-b631-17b3b6cf3c5a,26414.36,MOSENERGO AUTOPAY MOSCOW TERM719511,Mosenergo,6300,2026-11-20T08:16:55Z,BILLS_AND_GOVERNMENT
5045152c-8774-52f1-9f5b-d77fe713701b,edcad412-cc91-5a58-bceb-91a282e95cd9,10869.81,MAGNIT FAMILY DELIVERY,Magnit Family,5451,2026-06-14T14:39:04Z,GROCERIES
1f44c2f0-e67c-5969-a3cd-3771e9aa3102,57cf6386-9351-5c35-a78c-790e95537200,609.22,preauth cash handling CARD TRANSFER partial capture,CARD TRANSFER,6012,2026-02-02T17:03:49Z,BANKING_AND_FEES
a125f797-eada-59bf-b8e6-32ef4e81b884,2e343d42-eb8f-5b6d-9dae-5e6b2b69c56c,495.28,TINKOFF PAY/AMZN,AMZN,5942,2026-12-22T12:09:37Z,RETAIL_SHOPPING
d7c20424-2ad8-57aa-a301-79d38c9df094,00545921-da63-5912-ae5e-0555ba71b020,34728.4,ALFA ACQ store purchase Ozon,Ozon,5311,2026-05-16T15:12:51Z,RETAIL_SHOPPING
f79097c5-7fcb-5521-bde3-a2d724934fe7,ca246355-9a12-5b45-9caf-533a37eeac72,892.01,Massazh Centr telemedicine ONLINE TERM472594,Massazh Centr,8099,2026-09-01T13:12:42Z,HEALTH
e7852d84-3c7e-5985-8604-bfd240f144dd,2f49b439-5710-5b3a-85b6-7286f9c05024,3899.74,VTB ACQ cash handling CASH OUT,CASH OUT,,2026-01-02T09:17:25Z,BANKING_AND_FEES
75d1c779-8cf7-5bde-aaba-6f127b4d5e53,57cf6386-9351-5c35-a78c-790e95537200,2819.85,YOOKASSA grocery purchase Sамокат,Samokat,,2026-09-03T21:48:44Z,GROCERIES
a803e0e7-4307-5708-bb49-ad1f58420bf6,34525f6e-d321-523a-b732-1070c207971e,49058.95,account operation ONLINE REF743107,Processing Center,4829,2026-07-13T19:35:47Z,UNDEFINED
6017a873-3873-590a-8c94-1823a1242034,91518622-3d25-568a-a262-95d7668a52e0,50000.0,transaction review REF509512,Online Service,0000,2026-12-27T08:10:56Z,UNDEFINED
9068ba7e-74ca-5e6a-a81c-394d89ba47a8,57cf6386-9351-5c35-a78c-790e95537200,115.91,LUNCH SHOKOLADNITSA,Shokoladnitsa,,2026-11-26T22:40:16Z,FOOD_AND_DRINKS
2b37fe4d-3e51-5e4b-9ddf-56e62a6acd05,2e343d42-eb8f-5b6d-9dae-5e6b2b69c56c,23843.87,ozon premium membership kazan term917930 recurring,Ali Ekspress,5732,2026-09-15T11:32:01Z,RETAIL_SHOPPING
ff933694-56b3-5688-a870-bfebf318d22d,34525f6e-d321-523a-b732-1070c207971e,3109.06,CINEMA MONTHLY MEMBERSHIP INSTALLMENT 7/11,CINEMA,5815,2026-09-06T17:51:01Z,ENTERTAINMENT
6453e7c3-b881-5fcd-90cf-3a1d28c16063,8c77383e-4a97-52c5-a98f-d5e19c1d31a5,3192.26,Re Store marketplace order,Re Store,,2026-09-17T22:48:25Z,RETAIL_SHOPPING
b9ebe34c-bf81-5ffd-920f-5924490ca62d,01949d4c-69e3-597d-aa8d-3635c05e8e54,3765.46,UBER TRIP MONTHLY PASS,Uber Trip,4111,2026-02-12T19:02:31Z,TRANSPORT
047d5e27-e605-552d-8e28-fd86c66d8f6b,a133f0c3-a4ea-5da2-bafe-a129ae7f86dd,166.26,ride payment Uber Trip,Uber Trip,4789,2026-01-20T19:44:40Z,TRANSPORT
60442a69-d4ca-520a-a812-e171717aece6,c431b7e2-0446-58d6-87f6-9c8bc2f695c9,347.2,UNITPAY CLUB PAYMENT STEAM MOSCOW TERM259057,STEAM,7996,2026-01-17T21:50:49Z,ENTERTAINMENT
ba5ff5e7-f864-5de2-bdd2-0257fc7384cf,8c77383e-4a97-52c5-a98f-d5e19c1d31a5,1076.7,lenta basket,,5499,2026-02-14T10:39:53Z,GROCERIES
2a491b57-5e37-5b75-8c13-d2783f5f400f,2e343d42-eb8f-5b6d-9dae-5e6b2b69c56c,23038.93,preauth SBERPAY * CARD SЕRVIСЕ partial capture,,8011,2026-03-08T09:58:16Z,BANKING_AND_FEES
cde32ee1-c2cf-56b1-ad39-03360ec02c1e,c431b7e2-0446-58d6-87f6-9c8bc2f695c9,137.01,PSB ACQ loan repay Transfer Service,Transfer Service,6051,2026-08-25T11:30:57Z,BANKING_AND_FEES
